Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Mod,LandSlope_Sev,ExterQual_Fa,ExterQual_Gd,KitchenQual_Fa,KitchenQual_Gd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y
1198,75,126316.83027522935,65.0,8850,1,0,181623.4258555133,128225.30088495575,184495.49206349207,181169.40553633217,185763.80737704918,157354.54545454544,7,6,1916,1950,171483.95617879054,179803.6792189679,149422.17727272728,0.0,184034.89625585024,132291.07534246575,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,815,815,182021.19537815126,214914.42914979756,1,186825.1131934033,875,0,1690,0,0,1,0,3,1,183429.14705882352,1,226351.41578947369,134091.16279069768,1916.0,1,187489.8360030511,0,0,330,0,0,0,0,7,2006,175202.21953255427,144000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1199,20,191004.99478714162,70.0,9100,1,0,176938.0475285171,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,2001,2001,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,1212,1212,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1212,0,0,2,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2001.0,2,187489.8360030511,356,0,0,0,0,0,0,6,2009,175202.21953255427,178000,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1200,20,191004.99478714162,75.0,11235,1,0,176938.0475285171,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,5,1963,1979,171483.95617879054,179803.6792189679,163077.45045045044,51.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,547,184694.69028662422,0,504,1051,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,1382,0,0,1,1,3,1,183429.14705882352,1,129764.15,202892.65632183908,1974.0,2,187489.8360030511,0,82,0,0,0,0,0,10,2006,175202.21953255427,148000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1201,20,191004.99478714162,71.0,9353,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,5,1970,1970,171483.95617879054,179803.6792189679,149422.17727272728,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,864,864,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,864,0,0,1,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1972.0,1,187489.8360030511,0,0,0,0,0,0,0,7,2006,146526.62376237623,116050,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1202,60,191004.99478714162,80.0,10400,1,0,181623.4258555133,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,1998,1998,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,170670.57674418605,0,184694.69028662422,0,866,866,182021.19537815126,214914.42914979756,1,186825.1131934033,913,0,1779,0,0,2,1,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1998.0,2,187489.8360030511,198,36,0,0,0,0,0,3,2009,175202.21953255427,197900,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
1203,50,126316.83027522935,50.0,6000,1,0,181623.4258555133,124834.05172413793,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,5,8,1925,1997,171483.95617879054,179803.6792189679,149841.64563106795,0.0,184034.89625585024,132291.07534246575,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,884,884,182021.19537815126,214914.42914979756,1,186825.1131934033,464,0,1348,1,0,1,0,3,1,183429.14705882352,1,167298.48484848486,134091.16279069768,1960.0,1,187489.8360030511,0,0,208,0,0,0,0,5,2009,175202.21953255427,117000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1204,20,191004.99478714162,75.0,9750,1,0,176938.0475285171,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,2000,2001,171483.95617879054,179803.6792189679,213732.90097087377,171.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,1630,1630,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1630,0,0,2,0,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,2000.0,2,187489.8360030511,74,234,0,0,0,0,0,10,2009,175202.21953255427,213000,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True
1205,20,191004.99478714162,78.0,10140,1,0,176938.0475285171,189050.0684931507,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,1975,1975,171483.95617879054,179803.6792189679,163077.45045045044,0.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,165652.29590766,161573.06818181818,788,184694.69028662422,0,268,1056,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1074,1,0,1,1,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1975.0,2,187489.8360030511,0,88,0,0,0,0,0,7,2006,175202.21953255427,153500,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1206,20,191004.99478714162,90.0,14684,1,0,223854.6170212766,186555.7966101695,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,7,1990,1991,218876.93356643355,179803.6792189679,163077.45045045044,234.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,192789.65789473685,161573.06818181818,485,151101.0,177,1496,2158,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,2196,0,0,2,0,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1990.0,3,187489.8360030511,84,70,0,0,0,0,0,6,2009,175202.21953255427,271900,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1207,20,131558.375,70.04995836802665,8900,1,0,176938.0475285171,186555.7966101695,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,4,1966,1966,171483.95617879054,179803.6792189679,163077.45045045044,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,1056,184694.69028662422,0,0,1056,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,1056,1,0,1,0,2,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1966.0,1,187489.8360030511,0,42,0,0,0,0,0,11,2006,175202.21953255427,107000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1208,20,191004.99478714162,70.0,9135,1,0,176938.0475285171,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,2003,2003,171483.95617879054,179803.6792189679,213732.90097087377,120.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,340,184694.69028662422,0,1342,1682,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1700,1,0,2,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2003.0,2,187489.8360030511,192,23,0,0,0,0,0,5,2006,175202.21953255427,200000,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1209,20,191004.99478714162,70.0,7763,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,7,1962,1980,171483.95617879054,179803.6792189679,149422.17727272728,0.0,168897.5684931507,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,504,151101.0,108,319,931,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,1283,1,0,1,0,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1980.0,2,187489.8360030511,0,0,0,0,0,0,0,10,2008,175202.21953255427,140000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1210,20,191004.99478714162,85.0,10182,1,0,223854.6170212766,225379.83720930232,212400.0,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2006,2006,218876.93356643355,179803.6792189679,213732.90097087377,420.0,184034.89625585024,225230.44204018547,327041.04132231406,183632.6209000763,192789.65789473685,235413.72009569377,1220,184694.69028662422,0,440,1660,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1660,1,0,2,0,3,1,183429.14705882352,1,226351.41578947369,202892.65632183908,2006.0,2,187489.8360030511,322,50,0,0,0,0,0,5,2006,272291.752,290000,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1211,60,191004.99478714162,70.0,11218,1,0,176938.0475285171,186555.7966101695,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,5,1992,1992,171483.95617879054,179803.6792189679,149841.64563106795,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,1055,1055,182021.19537815126,214914.42914979756,1,186825.1131934033,790,0,1845,0,0,2,1,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1992.0,2,187489.8360030511,635,104,0,0,0,0,400,5,2010,175202.21953255427,189000,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1212,50,191004.99478714162,152.0,12134,1,0,176938.0475285171,192854.50632911394,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,8,7,1988,2005,171483.95617879054,179803.6792189679,149841.64563106795,0.0,184034.89625585024,185666.66666666666,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,427,184694.69028662422,0,132,559,182021.19537815126,156858.87136929462,1,186825.1131934033,672,0,1752,0,0,2,0,4,1,183429.14705882352,0,141331.48260869566,160570.68421052632,1988.0,2,187489.8360030511,325,12,0,0,0,0,0,6,2010,175202.21953255427,164000,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1213,30,191004.99478714162,50.0,9340,1,0,176938.0475285171,128219.7,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,4,6,1941,1950,218876.93356643355,179803.6792189679,149422.17727272728,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,344,184694.69028662422,0,328,672,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,672,1,0,1,0,2,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1941.0,1,187489.8360030511,0,113,0,0,0,0,0,8,2009,175202.21953255427,113000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1214,80,191004.99478714162,70.04995836802665,10246,1,0,223854.6170212766,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,166703.38461538462,4,9,1965,2001,171483.95617879054,179803.6792189679,213732.90097087377,0.0,168897.5684931507,149805.714511041,140759.81818181818,213599.9076923077,206643.42081447964,235413.72009569377,648,184694.69028662422,0,0,648,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,960,1,1,0,0,0,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1965.0,1,187489.8360030511,88,0,0,0,0,0,0,5,2006,175202.21953255427,145000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1215,85,191004.99478714162,69.0,10205,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,135074.48648648648,5,5,1962,1962,171483.95617879054,179803.6792189679,149422.17727272728,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,206643.42081447964,149493.6554054054,784,184694.69028662422,0,141,925,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,999,1,0,1,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1962.0,1,187489.8360030511,150,72,0,0,0,0,0,5,2006,175202.21953255427,134500,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1216,20,191004.99478714162,99.0,7094,1,0,176938.0475285171,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1966,1966,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,180,164364.13043478262,374,340,894,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,894,0,0,1,0,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1966.0,1,187489.8360030511,0,0,0,0,0,0,0,5,2007,175202.21953255427,125000,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1217,90,126316.83027522935,68.0,8930,1,0,176938.0475285171,136793.13513513515,138400.0,181169.40553633217,133541.07692307694,143116.74025974027,6,5,1978,1978,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,107365.625,105652.8918918919,105652.8918918919,107938.34210526316,105652.8918918919,0,110346.23684210527,0,0,0,182021.19537815126,142362.8761682243,1,186825.1131934033,584,0,1902,0,0,2,0,4,2,183429.14705882352,0,141331.48260869566,202892.65632183908,1978.0,2,187489.8360030511,0,0,0,0,0,0,0,4,2010,175202.21953255427,112000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1218,20,214014.06153846154,72.0,8640,1,0,176938.0475285171,225379.83720930232,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,2009,2009,171483.95617879054,179803.6792189679,231690.65573770492,72.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,192789.65789473685,235413.72009569377,936,184694.69028662422,0,364,1300,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1314,1,0,2,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2009.0,2,187489.8360030511,135,112,0,0,0,0,0,9,2009,272291.752,229456,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
1219,50,126316.83027522935,52.0,6240,1,0,176938.0475285171,124834.05172413793,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,4,5,1947,1950,171483.95617879054,179803.6792189679,107385.55,0.0,184034.89625585024,107365.625,105652.8918918919,105652.8918918919,107938.34210526316,105652.8918918919,0,110346.23684210527,0,0,0,182021.19537815126,156858.87136929462,0,186825.1131934033,240,0,912,0,0,1,0,2,1,183429.14705882352,0,141331.48260869566,103317.28395061729,1978.5061638868744,0,103317.28395061729,0,0,0,0,0,0,0,7,2006,175202.21953255427,80500,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1220,160,126316.83027522935,21.0,1680,1,0,176938.0475285171,104493.75,184495.49206349207,181169.40553633217,135911.62790697673,210051.76404494382,6,5,1971,1971,171483.95617879054,179803.6792189679,231690.65573770492,236.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,672,672,182021.19537815126,142362.8761682243,1,186825.1131934033,546,0,1218,0,0,1,1,3,1,183429.14705882352,0,141331.48260869566,103317.28395061729,1978.5061638868744,0,103317.28395061729,201,0,0,0,0,0,0,4,2006,146526.62376237623,91500,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1221,20,191004.99478714162,66.0,7800,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1964,1964,171483.95617879054,179803.6792189679,149841.64563106795,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,312,164364.13043478262,600,0,912,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,912,0,0,1,0,2,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1964.0,1,187489.8360030511,0,0,0,0,0,0,0,11,2006,146526.62376237623,115000,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1222,20,191004.99478714162,55.0,8250,1,0,176938.0475285171,136793.13513513515,142475.4814814815,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1968,1968,218876.93356643355,179803.6792189679,163077.45045045044,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,149493.6554054054,250,164364.13043478262,492,210,952,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1211,0,0,1,0,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1968.0,1,187489.8360030511,0,63,0,0,0,0,0,8,2008,175202.21953255427,134000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
1223,50,191004.99478714162,78.0,10496,1,0,176938.0475285171,145847.08,135091.66666666666,181169.40553633217,185763.80737704918,143116.74025974027,6,6,1949,1950,171483.95617879054,179803.6792189679,149841.64563106795,320.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,192789.65789473685,146889.24812030076,196,184694.69028662422,0,844,1040,182021.19537815126,214914.42914979756,1,186825.1131934033,678,0,1846,0,0,2,0,3,1,183429.14705882352,1,226351.41578947369,202892.65632183908,1949.0,1,187489.8360030511,0,0,0,0,0,0,0,1,2007,175202.21953255427,143000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
